TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Planet Num,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Edited (UTC),Date Modified,Comments
89256802,457.01,,2,4,4,2,1,4,4,5,PC,,13.741,0.011,,1,spoc,03:54:54.09,-26:25:24.28,95.26,2,61.41,2,2458411.560913,0.001288,1.176044,0.000103,0.982435,0.097701,16.535667,1.730217,15114.523438,15114.523438,2.805385,1.522052,19.413774,535.361633,13.896864,,,3054,97,5.08962,0.539242,0.183,0.041,,,4,2019-01-31 17:54:45,2019-12-17 15:43:35,2020-01-16 02:34:07,hint of odd-even
64071894,458.01,,1,4,1,4,4,4,4,4,PC,,9.6438,0.006,,1,spoc,02:36:32.71,-22:14:41.98,111.699,0.066,27.448,0.084,2458414.163696,0.002296,17.529884,0.003168,2.174637,0.349883,1.382519,0.136213,1272.536987,1272.536987,3.127249,1.136508,27.780754,585.538879,10.18843,76.6986,0.21015,5164,182,4.5371,0.278842,0.834429,0.104884,,,4,2019-01-31 17:54:45,2019-12-17 15:43:35,2020-01-16 02:34:07,two stars in same pixel
9804616,460.01,,3,4,4,3,3,4,4,5,PC,,14.1118,0.009,,1,spoc,03:10:34.44,-09:16:36.52,83.543,0.211,-7.547,0.235,2458411.065918,0.000479,0.516835,1.6E-05,0.936413,0.044024,36.64796,1.465748,33190.707031,33190.707031,6.597837,3.470252,118.667641,841.788208,25.980261,210.988,7.761,3274,101,4.9794,0.522163,0.273,0.06,,,4,2019-01-31 17:54:44,2019-12-17 15:43:35,2020-01-16 02:34:07,faint target star
4646810,461.01,,1,4,1,4,4,1,4,4,PC,,8.8723,0.006,,1,spoc,02:33:05.1,-10:21:07.84,-173.029,0.077,-92.131,0.069,2458416.345947,0.00194,14.490034,0.002807,1.59402,0.35676,0.982821,0.104306,904.801758,904.801758,2.56584,1.066955,29.483107,594.310059,9.984915,45.5621,0.08815,4884,96,4.49,0.18,0.781407,0.083917,-0.01,0.06,4,2019-01-31 17:54:44,2019-12-17 15:43:35,2020-01-16 02:34:07,may be two single transits
420049884,462.01,,1,4,1,4,4,4,4,5,PC,,10.6573,0.006,,1,spoc,02:25:06.35,01:19:24.78,26.47,2,-29.74,2,2458414.821045,0.004905,4.106842,0.001393,3.142685,0.698093,0.993893,0.112587,914.990784,914.990784,2.807559,3.564245,238.542404,1002.330933,9.138309,205.366,,5205,183,4.45924,2.00371,0.918571,0.918571,0.199,0.018,4,2019-01-31 17:54:53,2019-12-17 15:43:35,2020-01-16 02:34:07,
176831592,463.01,,3,4,3,3,2,4,4,5,PC,,9.1013,0.006,,1,spoc,03:15:49.74,-32:48:08.63,59.356,0.033,10.852,0.038,2458411.535034,0.001297,1.266876,9.7E-05,1.976753,0.082404,3.816061,0.13557,3508.552979,3508.552979,15.186363,10.251426,6207.837891,2263.887451,26.012814,187.812,0.942,6497.799805,83,4.17,0.16,1.57512,0.179832,0.1,0.12,4,2019-01-31 17:54:48,2019-12-17 15:43:35,2020-01-16 02:34:07,some odd-even
398733009,464.01,,3,4,4,3,1,4,4,1,PC,,15.61,0,,1,spoc,02:08:40.75,-09:02:45.76,11.782,0.104,-9.057,0.091,2458411.56189,0.00143,0.818498,8.2E-05,0.944231,0.133635,60.735517,4.756059,54403.636719,54403.636719,4.470249,0.227883,150983.734375,5027.502441,10.879834,2220.36,309.14,31000,,5.59998,,0.18,,,,4,2019-01-31 17:54:53,2019-12-17 15:43:35,2020-01-16 02:34:07,bright stars nearby
270380593,465.01,,5,5,5,5,5,5,5,5,KP,KP,10.7307,0.006,,1,spoc,02:11:07.7,02:25:05.5,74.19,0.089,40.056,0.08,2458414.135864,0.000701,3.836317,0.000229,2.389717,0.084547,6.07348,0.131186,5578.265625,5578.265625,5.63586,0.362515,146.636002,887.523621,34.84919,122.066,0.6445,4910,,4.60108,,0.76,,,,4,2019-01-31 17:54:50,2019-12-17 15:43:34,2020-01-16 02:34:07,WASP-156
4616072,466.01,,5,5,5,5,5,5,5,5,KP,KP,12.8893,0.011,,1,spoc,06:47:58.62,-21:54:38.56,-3.181,0.017,3.683,0.03,2458469.061646,0.002086,4.18599,0.000656,2.846073,0.152545,14.143288,0.603182,12941.972656,12941.972656,19.057358,18.143288,1330.956787,1540.496582,20.633278,772.11,11.145,6675,195,4.20094,,1.5613,1.48549,,,6,2019-02-22 14:51:22,2019-12-17 15:43:35,2020-01-16 02:34:07,HATS-45
33521996,468.01,,5,5,5,5,5,5,5,5,KP,KP,13.3383,0.007,,1,spoc,05:52:35.23,-19:01:53.86,-2.533,0.042,7.349,0.061,2458469.311646,0.000545,3.325285,0.000149,1.99828,0.045672,39.968186,0.571342,36142.734375,36142.734375,10.983007,0.176058,42.768913,652.231567,68.375946,169.318,1.058,3724,,4.68255,,0.57,,,,6,2019-02-22 14:51:22,2019-12-17 15:43:35,2020-01-16 02:34:07,HATS-6; GAIA Rstar=0.7Rsun
33692729,469.01,,1,4,1,1,4,4,4,2,PC,,8.7615,0.006,,1,spoc,06:12:13.88,-14:38:57.54,-79.262,0.077,162.701,0.077,2458474.567383,0.001922,13.632935,0.00264,4.422229,0.176513,1.312053,0.061321,1207.715332,1207.715332,3.685246,0.458452,89.07151,783.527893,19.369371,68.192,0.17675,6114,194,4.5101,0.263951,0.988478,0.110174,,,6,2019-02-22 14:51:22,2019-12-17 15:43:35,2020-01-16 02:34:07,
37770169,470.01,,1,4,1,4,4,4,4,5,PC,,10.6995,0.006,,1,spoc,06:16:02.38,-25:01:53.08,52.515,0.028,-67.02,0.039,2458474.492065,0.002071,12.194398,0.002908,3.137287,0.334608,2.836773,0.157259,2609.354492,2609.354492,4.255776,1.148177,51.624344,683.649292,18.219587,130.46,0.3995,5418,185,4.57259,0.29621,0.83213,0.112169,,,6,2019-02-22 14:51:22,2019-12-17 15:43:35,2020-01-16 02:34:07,bright star to N
47911178,471.01,,5,5,5,5,5,5,5,5,KP,KP,9.79059,0.006,,1,spoc,06:33:24.26,-23:29:09.91,-2.569,0.027,24.992,0.043,2458470.303955,0.000269,3.585617,8.4E-05,2.720185,0.02,13.460501,0.081849,12321.045898,12321.045898,15.523709,0.073182,977.475708,1426.087769,179.145035,201.224,1.1455,6400,,4.34435,,1.29,,,,6,2019-02-22 14:51:22,2019-12-17 15:43:35,2020-01-16 02:34:07,WASP-101
52640302,473.01,,5,5,5,5,5,5,5,5,KP,KP,12.0506,0.007,,1,spoc,06:44:27.58,-32:51:30.2,-19.389,0.034,-1.123,0.04,2458469.590332,0.000669,1.573285,8.8E-05,2.440019,0.050125,18.776449,0.308935,17145.070312,17145.070312,14.27412,0.253362,1219.422729,1507.156372,38.977436,369.926,3.0025,5400,,4.38782,,1.06,,,,6,2019-02-22 14:51:22,2019-12-17 15:43:35,2020-01-16 02:34:07,WASP-64
59843967,474.01,,5,5,5,5,5,5,5,5,KP,KP,12.7632,0.007,,1,spoc,06:16:26.9,-22:32:48.78,0.266,0.015,2.484,0.026,2458468.52063,0.000797,2.516825,0.000167,2.534952,0.066669,18.975039,0.333381,17324.826172,17324.826172,12.260274,0.315132,502.800812,1207.726929,34.093102,416.459,2.7085,5403,,4.50146,,0.93,,,,6,2019-02-22 14:51:22,2019-12-17 15:43:35,2020-01-16 02:34:07,HATS-4
100608026,475.01,,1,4,1,4,2,2,4,5,PC,,10.8835,0.006,,1,spoc,05:46:59.6,-32:31:57.15,61.463,0.034,127.149,0.036,2458442.492065,0.003881,8.259618,0.001151,2.557065,0.301334,1.645311,0.14403,1514.240234,1514.240234,2.962175,0.433395,23.617933,562.250977,12.239309,58.7502,0.0718,4105,171,4.60015,0.224825,0.665406,0.063972,,,"5,6",2019-02-22 14:51:22,2019-12-17 15:43:35,2020-01-16 02:34:07,
156987351,476.01,,3,4,3,3,4,4,4,5,PC,,8.8742,0.006,,1,spoc,06:38:19.54,-47:36:49.92,-0.399,0.06,-1.49,0.062,2458469.873657,0.001779,3.062959,0.000493,3.926219,0.061298,7.14624,0.362453,6560.316895,6560.316895,16.945509,2.542714,4691.36377,2110.787598,9.201258,244.897,1.922,7691,215,4.11671,0.365191,1.94596,0.287747,,,6,2019-02-22 14:51:23,2019-12-17 15:43:35,2020-01-16 02:34:07,check timing of possible pulsations; giant planet or EB; GAIA Rstar=2.3Rsun
170102285,477.01,,5,5,5,5,5,5,5,5,KP,KP,11.7583,0.006,,1,spoc,06:44:30.6,-42:45:44.03,-9.014,0.042,-87.771,0.048,2458470.661133,0.000354,2.944405,9.9E-05,2.45336,0.028374,23.491979,0.198871,21404.513672,21404.513672,11.440339,0.11837,272.381439,1036.129761,123.089493,207.49,1.0265,5150,,4.55754,,0.77,,0.05,0.06,6,2019-02-22 14:51:23,2019-12-17 15:43:35,2020-01-16 02:34:07,WASP-23
306362738,479.01,,5,5,5,5,5,5,5,5,KP,KP,10.8164,0.006,,1,spoc,06:04:21.53,-16:57:55.4,54.769,0.05,-19.061,0.056,2458470.819702,0.000351,2.781764,9.6E-05,2.140641,0.02533,14.423715,0.134236,13196.879883,13196.879883,12.284557,0.101323,587.562195,1255.692261,115.488434,194.553,1.196,5600,,4.4291,,0.98,,,,6,2019-02-22 14:51:23,2019-12-17 15:43:35,2020-01-16 02:34:07,WASP-49
317548889,480.01,,1,4,1,4,4,3,4,1,PC,,6.7799,0.006,,1,spoc,05:53:30.83,-16:15:55.43,-43.419,0.077,-90.042,0.084,2458469.565796,0.002004,6.866196,0.001569,3.556117,0.461265,0.374896,0.028156,345.232056,345.232056,3.083112,1.799577,368.832611,1117.704712,12.347524,54.5306,0.12465,6212.629883,49.005699,4.438,,1.62576,0.147934,,,6,2019-02-22 14:51:23,2019-12-17 15:43:35,2020-01-16 02:34:07,centroid shift may be smaller than reported
339672028,481.01,,1,4,1,3,2,4,4,5,PC,,9.3935,0.006,,1,spoc,07:22:03.04,-57:23:05.99,25.676,0.061,-25.387,0.077,2458470.317139,0.000823,10.331108,3.8E-05,5.68858,0.078783,4.909277,0.07359,4511.404297,4511.404297,11.796321,1.596338,333.962128,1090.295044,152.45755,179.366,1.0125,5760,189,3.97699,0.288134,1.72714,0.226253,,,"6,7,9,10,13",2019-02-22 14:51:24,2019-12-17 15:43:35,2020-01-16 02:34:07,possible hot Jupiter
393414358,483.01,,5,5,5,5,5,5,5,5,KP,KP,10.439,0.006,,1,spoc,06:17:20.73,-38:19:24.18,-17.558,0.039,-27.297,0.043,2458469.697388,0.000664,4.378015,0.000271,5.415178,0.058142,7.758446,0.068568,7120.322754,7120.322754,15.908963,0.229485,921.885254,1405.364502,107.983902,290.684,2.021,5570,,4.01069,,1.88,,0.28,0.05,6,2019-02-22 14:51:24,2019-12-17 15:43:35,2020-01-16 02:34:07,WASP-63
427348923,484.01,,3,4,3,5,4,5,5,5,PC,,11.6888,0.006,,1,spoc,05:34:07.65,-00:12:27.94,-25.016,0.076,20.026,0.061,2458468.427002,0.004125,4.730624,0.001619,4.319769,0.485811,2.321836,0.174781,2136.20459,2136.20459,3.153407,1.244616,72.209457,743.478271,9.913417,149.953,0.952,4425,90,4.57,0.13,0.693875,0.110429,0.034,0.051,6,2019-02-22 14:51:24,2019-12-17 15:43:35,2020-01-16 02:34:07,could be on 427348561 which is 3x as large (2 Rsun) and 33% fainter; depth in 561 is 14.4 ppt so Rp=26 Re assuming Gaia lower percentile R* = 1.99.
260708537,486.01,,1,4,1,2,1,4,4,1,PC,,9.36854,0.007,,1,spoc,06:33:49.17,-58:31:30.11,-404.351,0.069,795.85,0.068,2458326.985107,0.003758,1.744738,1.6E-05,1.336674,0.279264,0.171777,0.098514,158.200333,158.200333,0.627402,0.97908,47.05999,668.009583,12.587951,15.2142,0.00715,3445,87,4.85243,0.061474,0.427,0.013,,,"1,2,3,4,5,6,8,9,10,11,12,13",2018-12-04 21:48:23,2019-12-17 15:43:38,2020-01-16 02:34:07,follow-up in progress
31852980,487.01,,1,4,1,1,2,4,4,5,PC,,9.821,0.02,,1,spoc,03:30:09.73,-70:23:58.53,61.33,2,32.49,2,2458330.911255,0.005604,24.332541,0.001873,5.756567,0.43611,0.602769,0.05744,555.016296,555.016296,2.727569,2.738268,30.708181,600.389771,8.890672,125.984,,5450,185,4.40968,2.00408,1.0083,1.0083,,,"1,2,3,6",2018-10-22 18:34:50,2019-12-17 15:43:39,2020-01-16 02:34:07,periods are mismatched with existing .01 and .02
31852980,487.02,,1,4,1,1,2,4,4,5,PC,,9.821,0.02,,2,spoc,03:30:09.73,-70:23:58.53,61.33,2,32.49,2,2458327.136353,0.002867,7.413857,0.000288,3.788912,0.406463,0.495143,0.042763,455.939819,455.939819,2.206745,2.41455,165.141998,998,10.221195,125.984,,5450,185,4.40968,2.00408,1.0083,1.0083,,,"1,2,3,6",2018-10-22 18:34:50,2019-12-17 15:43:33,2020-01-16 02:34:07,periods are mismatched with existing .01 and .02
452866790,488.01,,1,4,1,1,4,4,4,5,PC,,11.1972,0.007,,1,spoc,08:02:22.47,03:20:13.79,-403.168,0.086,-381.015,0.048,2458492.202148,0.002097,1.198126,0.000192,1.059702,0.517039,1.141697,0.135914,1050.98938,1050.98938,1.161745,1.297553,53.723129,690.494263,9.900291,27.3644,0.0376,3332,63,4.91528,0.142281,0.347,0.021,,,7,2019-03-08 14:44:10,2019-12-17 15:43:35,2020-01-16 02:34:07,
455096220,489.01,,5,5,5,5,5,5,5,5,KP,KP,11.8997,0.006,,1,spoc,08:13:00.17,04:47:13.3,-9.57,0.081,-7.348,0.052,2458492.341309,0.000899,3.646774,0.000246,3.909439,0.078559,10.657764,0.182428,9768.142578,9768.142578,14.522787,0.291142,1032.209717,1445.645264,43.459698,506.965,12.872,6096,,4.21513,,1.44,,0.12,0.03,7,2019-03-08 14:44:10,2019-12-17 15:43:35,2020-01-16 02:34:07,HAT-P-35
455135327,490.01,,5,5,5,5,5,5,5,5,KP,KP,9.93908,0.006,,1,spoc,08:15:47.96,05:50:12.72,-17.516,0.081,23.782,0.058,2458491.915771,0.000266,2.810577,5.7E-05,2.206894,0.016816,11.744451,0.090605,10758.745117,10758.745117,14.383886,0.081052,1199.137085,1500.848877,157.992676,213.985,2.195,6304,,4.35913,,1.22,,0.12,0.03,7,2019-03-08 14:44:10,2019-12-17 15:43:35,2020-01-16 02:34:07,HAT-P-30
468987719,491.01,,5,5,5,5,5,5,5,5,KP,KP,12.7656,0.007,,1,spoc,08:35:42.17,10:12:23.71,-9.051,0.046,-13.686,0.032,2458493.547119,0.001036,3.333395,0.000286,3.154608,0.092968,16.710665,0.374735,15273.253906,15273.253906,13.689915,0.39006,557.819031,1239.490112,33.698181,528.825,7.483,5645,,4.37683,,1.1,,0.171049,0.0320279,7,2019-03-08 14:44:10,2019-12-17 15:43:35,2020-01-16 02:34:07,HAT-P-43
17746821,492.01,,5,5,5,5,5,5,5,5,KP,KP,11.3155,0.006,,1,spoc,07:52:15.23,12:08:21.65,6.736,0.094,-12.125,0.049,2458493.168579,0.001231,3.122001,0.000285,3.813578,0.079483,7.358411,0.144054,6754.432617,6754.432617,15.118677,0.233066,1961.78833,1697.394531,38.926884,515.458,16.1965,6280,,4.08133,,1.7,,-0.134,0.01,7,2019-03-08 14:44:06,2019-12-17 15:43:35,2020-01-16 02:34:07,HAT-P-50b
19025965,493.01,,1,4,1,4,4,4,4,3,PC,,11.4479,0.006,,1,spoc,07:58:30.65,12:52:59.74,-49.092,0.071,-45.465,0.044,2458493.318481,0.002594,5.947773,0.001378,2.11695,0.443768,3.258311,0.295584,2996.516846,2996.516846,3.839712,2.370027,52.631889,686.960876,10.420923,107.355,0.467,4383,174,4.56546,0.238209,0.715231,0.073857,0.132533,0.0300129,7,2019-03-08 14:44:06,2019-12-17 15:43:35,2020-01-16 02:34:07,SG1 to check 19025962
19519368,494.01,,1,4,1,4,4,2,4,5,PC,,10.0854,0.006,,1,spoc,08:18:46.9,-06:47:09.32,-109.727,0.067,-16.829,0.052,2458493.296387,0.003535,1.701876,0.000465,1.837945,0.449351,0.485485,0.056059,447.047852,447.047852,2.329152,3.778988,529.648132,1223.535645,8.022874,89.9559,0.375,4985,114,4.67,0.16,1.0987,0.221968,0.124,0.07,7,2019-03-08 14:44:06,2019-12-17 15:43:35,2020-01-16 02:34:07,Gaia DR2 R = 0.8 R_Sun; check 195193366; dmag=5.3
22529346,495.01,,5,5,5,5,5,5,5,5,KP,KP,10.056,0.006,,1,spoc,07:10:24.06,-39:05:50.17,-3.848,0.04,25.607,0.042,2458491.998657,0.000125,1.274931,1.2E-05,2.916478,0.009414,19.043561,0.076999,17386.841797,17386.841797,19.672785,0.060382,5130.806641,2158.570068,234.725754,269.898,1.571,6459,,4.24006,,1.46,,,,7,2019-03-08 14:44:06,2019-12-17 15:43:35,2020-01-16 02:34:07,WASP-121
123702439,499.01,,1,4,1,1,2,4,4,3,PC,,10.1374,0.006,,1,spoc,07:42:33.29,-43:33:12.58,-25.701,0.046,80.905,0.054,2458500.1073,0.001567,8.521168,0.002075,2.766093,0.427255,1.64638,0.116311,1515.222656,1515.222656,4.06389,1.581654,171.555054,923.040222,14.60476,158.659,0.7455,5997,192,4.45722,0.328186,1.02891,0.156669,,,7,2019-03-08 14:44:07,2019-12-17 15:43:35,2020-01-16 02:34:07,d_rp=4.4 for neighbor 5
134200185,500.01,,1,5,5,1,2,4,4,1,PC,,9.4022,0.006,,1,spoc,07:06:14.18,-47:35:16.14,135.798,0.04,-146.251,0.037,2458491.961792,0.002838,0.548213,0.000119,1.077637,0.204236,0.250722,0.036916,230.89679,230.89679,1.582659,0.305716,1762.49231,1652.538452,7.856921,47.3924,0.0473,4590,176,4.50961,0.324858,0.784845,0.118543,,,7,2019-03-08 14:44:08,2019-12-17 15:43:35,2020-01-16 02:34:07,
134537478,501.01,,5,5,5,5,5,5,5,5,KP,KP,10.3887,0.006,,1,spoc,07:13:12.34,-42:24:35.14,-11.287,0.041,-1.855,0.042,2458493.272095,0.000263,1.710026,3.4E-05,2.199119,0.015975,12.685105,0.084318,11615.427734,11615.427734,18.494459,0.096149,2447.264893,1793.865967,171.283875,250.121,1.539,5720,,4.16816,,1.52,,,,7,2019-03-08 14:44:08,2019-12-17 15:43:35,2020-01-16 02:34:07,KELT-14
172193428,502.01,,3,4,3,4,4,3,4,5,PC,,10.3773,0.006,,1,spoc,06:34:07.67,-28:24:15,-12.389,0.068,16.52,0.084,2458493.776367,0.001612,2.941821,0.000381,1.543592,0.093928,2.397794,0.3042,2206.013184,2206.013184,7.997172,1.521215,311.045013,1169,18.126085,215.387,2.802,5642,188,4.16735,0.325713,1.36666,0.206991,,,7,2019-03-08 14:44:08,2019-12-17 15:43:35,2020-01-16 02:34:07,
186812530,503.01,,4,5,5,4,4,4,4,5,PC,PC,9.19813,0.006,,1,spoc,08:17:16.89,12:36:04.76,-9.336,0.095,-9.945,0.053,2458492.053345,0.000563,3.677469,0.000158,1.835655,0.044764,3.968068,0.135156,3648.05542,3648.05542,12.699243,3.160989,2824.099854,1859.258423,52.764706,255.416,3.8885,7887,218,4.28126,0.47567,1.64528,0.35241,,,7,2019-03-08 14:44:08,2019-12-17 15:43:35,2020-01-16 02:34:07,slightly V-shaped; hot star; 12 Re
219164808,504.01,,3,4,3,3,2,4,4,5,PC,,9.6646,0.006,,1,spoc,06:03:05.78,-52:05:03.52,-8.962,0.062,11.404,0.065,2458491.723999,0.000758,1.677303,9.2E-05,2.622396,0.057958,3.569524,0.06267,3282.254883,3282.254883,15.498154,14.893731,5619.255371,2208.205322,42.743786,425.719,5.639,6915,204,4.17618,1.79143,1.66041,1.47426,,,7,2019-03-08 14:44:08,2019-12-17 15:43:39,2020-01-16 02:34:07,V-shaped;  d_rp=5 for neighbor 4-5
268644785,505.01,,5,5,5,5,5,5,5,5,KP,KP,10.6815,0.006,,1,spoc,07:49:39.59,-52:07:13.61,-4.516,0.041,-2.283,0.039,2458494.135254,0.000429,3.329371,0.000118,4.049481,0.035538,12.056243,0.105093,11042.786133,11042.786133,15.876782,0.138143,1196.562744,1500.042725,115.306717,324.683,2.4605,6003,,4.16979,,1.48,,,,7,2019-03-08 14:44:09,2019-12-17 15:43:35,2020-01-16 02:34:07,KELT-15
348538431,507.01,,3,4,4,3,3,4,4,5,PC,,13.2304,0.007,,1,spoc,08:06:31.1,-15:45:52.88,47.801,0.077,-15.298,0.058,2458492.096558,0.000239,0.899485,1.6E-05,1.196347,0.0193,76.719498,1.21848,68222.539062,68222.539062,9.812343,2.201844,69.169418,735.526428,94.909363,110.884,0.6935,3338,64,4.9469,0.402157,0.304,0.052,,,7,2019-03-08 14:44:09,2019-12-17 15:43:35,2020-01-16 02:34:07,V-shaped; large planet
425206121,508.01,,5,5,5,5,5,5,5,5,KP,KP,9.654,0.006,,1,spoc,07:26:02.29,07:36:56.79,-2.85,0.09,-1.371,0.08,2458494.135376,0.000307,4.611884,0.000121,4.202993,0.025055,11.311343,0.077643,10364.050781,10364.050781,19.339359,15.55616,2078.587646,1722.11377,145.364227,300.276,4.614,7346,210,4.14208,1.62475,1.81642,1.46106,0.453561,0.00937043,7,2019-03-08 14:44:10,2019-12-17 15:43:35,2020-01-16 02:34:07,KELT-19A
453211454,509.01,,1,4,1,2,4,2,4,1,PC,,7.9259,0.006,,1,spoc,07:51:41.91,09:23:06.87,-78.797,0.079,-188.706,0.043,2458494.445679,0.001498,18.119808,0.002151,3.669772,0.189904,0.968271,0.046313,891.412842,891.412842,3.073257,0.499603,46.819523,667.154602,19.772907,48.9739,0.1055,5560.259766,43.350899,4.438,,0.996346,0.089708,,,7,2019-03-08 14:44:10,2019-12-17 15:43:35,2020-01-16 02:34:07,Looks like a transit signal but there is a possible single secondary at 1506 need to check multi-sector data.
238086647,510.01,,1,4,1,1,2,4,4,2,PC,,8.4633,0.006,,1,spoc,06:59:50.16,-49:30:26.93,103.222,0.045,-69.867,0.047,2458492.578125,0.001521,1.352479,0.000156,0.561656,0.151217,0.358332,0.047841,329.981323,329.981323,2.809534,2.816144,4001.156494,2028.458496,7.217847,93.0994,0.1949,5915,191,4.1283,0.268589,1.48283,0.177962,,,7,2019-03-18 17:05:08,2019-12-17 15:43:35,2020-01-16 02:34:07,marginal signal; offset not consistent with nearby stars
440777904,511.01,,5,5,5,5,5,5,5,5,KP,KP,11.3072,0.007,,1,spoc,07:15:18.03,14:15:45.38,8.152,0.077,-1.716,0.063,2458491.696289,0.00066,3.355138,0.000152,3.657982,0.046856,11.75172,0.142925,10765.368164,10765.368164,13.988914,0.173052,1190.061035,1498.000854,78.209305,415.344,6.5355,6373,,4.27283,,1.32,,-0.21,0.08,7,2019-03-18 17:05:14,2019-12-17 15:43:35,2020-01-16 02:34:07,HAT-P-24 b
119292328,512.01,,1,4,1,1,2,4,4,5,PC,,8.9767,0.006,,1,spoc,06:26:35.21,-38:36:25.95,3.004,0.042,-109.019,0.044,2458492.783569,0.004878,7.187118,0.002616,2.862583,0.505017,0.325679,0.040265,299.916809,299.916809,1.665999,0.957696,134.17868,868.041809,7.453777,67.3975,0.11655,5581,187,4.52166,0.26533,0.901914,0.105192,,,7,2019-03-18 17:05:03,2019-12-17 15:43:35,2020-01-16 02:34:07,
366576758,514.01,,5,5,5,5,5,5,5,5,KP,KP,13.6674,0.008,,1,spoc,08:31:31.9,11:55:20.12,-13.149,0.061,-2.452,0.037,2458495.846069,0.00294,11.388472,0.004193,3.8512,0.322052,18.748397,1.053721,17119.675781,17119.675781,10.782324,0.988451,45.402359,662.047791,17.009926,475.758,8.116,5027,,4.51935,,0.83,,,,7,2019-03-18 17:05:13,2019-12-17 15:43:35,2020-01-16 02:34:07,K2-114b
366622912,515.01,,3,4,3,4,3,4,4,5,PC,,13.7988,0.007,,1,spoc,08:32:16.1,11:37:50.56,-9.569,0.06,-2.149,0.04,2458493.282593,0.001202,3.115247,0.000286,2.299143,0.104384,28.02105,0.884561,25478.152344,25478.152344,15.83531,0.706427,314.14386,1073.746826,26.915272,442.813,6.8055,4973,172,4.438,,1,,,,7,2019-03-18 17:05:13,2019-12-17 15:43:35,2020-01-16 02:34:07,GAIA radius = 0.7 Rsun and Teff = 5000 K
264979636,518.01,,1,4,1,4,4,2,4,5,PC,,10.1432,0.006,,1,spoc,07:42:52.03,08:52:00.86,-11.23,0.079,-13.192,0.058,2458495.790283,0.003243,17.878969,0.004585,2.124101,0.809095,1.061067,0.148371,976.801575,976.801575,3.618524,4.193206,63.765594,720.719604,7.363369,159.814,1.219,5596,187,4.32233,0.294962,1.13674,0.151592,,,7,2019-03-18 17:05:09,2019-12-17 15:43:35,2020-01-16 02:34:07,low MES; possible centroid offset; GAIA Rstar=1.06Rsun
218795833,519.01,,3,5,5,3,3,4,4,5,PC,,14.4347,0.007,,1,spoc,08:18:25.62,-19:39:46.05,-41.992,0.095,29.095,0.073,2458491.877197,0.000411,1.265223,3.6E-05,1.240773,0.032097,163.25424,2.672349,139604.15625,139604.15625,9.497154,2.123624,30.804203,600.858521,46.428268,115.557,0.9295,3225,100,5.00457,0.531516,0.251,0.056,,,7,2019-03-18 17:05:07,2019-12-17 15:43:35,2020-01-16 02:34:07,possible hot Jupiter around an M dwarf
148479278,520.01,,1,5,5,1,2,4,4,5,PC,,9.3777,0.006,,1,spoc,06:50:37.91,-37:57:36.7,-12.079,0.048,9.031,0.058,2458491.707153,0.003087,0.522797,0.000125,2.014599,0.467167,0.151041,0.020432,139.104523,139.104523,1.809812,1.658171,25622.345703,3226.817871,7.304356,222.315,1.5185,7450,211,4.33986,0.416811,1.46403,0.257435,,,7,2019-03-18 17:05:04,2019-12-17 15:43:38,2020-01-16 02:34:07,possible NEB
27649847,521.01,,2,4,2,2,3,4,4,5,PC,,12.4029,0.007,,1,spoc,08:13:22.62,12:13:19.59,90.409,0.092,80.695,0.05,2458492.722778,0.00257,1.542131,0.000295,1.112434,0.281309,2.591921,0.314186,2384.399902,2384.399902,1.449216,0.393694,33.449898,613.364258,8.542186,60.9425,0.22385,3439,69,4.97486,0.436074,0.268,0.047,,,7,2019-03-18 17:05:00,2019-12-17 15:43:35,2020-01-16 02:34:07,Small star; marginal transit
19451711,522.01,,4,5,5,5,4,5,4,1,PC,,7.3645,0.006,,1,spoc,08:18:24.64,-07:34:16.46,-32.971,0.066,9.711,0.059,2458491.704956,0.001292,0.397554,4.2E-05,1.712397,0.300345,0.116414,0.010175,107.215195,107.215195,2.023658,2.161255,36339.007812,3521.380859,8.220099,111.179,0.5865,7381,80,4.438,,1.89537,0.201579,,,7,2019-03-18 17:05:00,2019-12-17 15:43:35,2020-01-16 02:34:07,V-shaped and short period; GAIA Rp=1.6 Rsun
