#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-10-29T05:46:32 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5db7d22c0d7c	
#INFO	-out.max=unlimited	
#INFO	queryParameters=13	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/558/A53&tab:{J/A+A/558/A53/index}&key:source=J/A+A/558/A53/index&HTTPPRM:&
#-source=J/A+A/558/A53/index
#-order=I
#-out=MWSC
#-out=Name
#-out=flag
#-out=Type
#-out=n_Type
#-out=Src
#-out=SType
#-out=N
#

#RESOURCE=yCat_35580053
#Name: J/A+A/558/A53
#Title: Milky Way global survey of star clusters. II. (Kharchenko+, 2013)
#Table	J_A_A_558_A53_index:
#Name: J/A+A/558/A53/index
#Title: List of MWSC objects
#Column	MWSC	(A4)	[1/3784] MWSC sequential number	[ucd=meta.record]
#Column	Name	(a17)	NGC, IC or other common designation	[ucd=meta.number]
#Column	flag	(A1)	Flag of confirmation/no confirmation (G5)	[ucd=meta.code.error]
#Column	Type	(A1)	[agmnrs] Object type (G1)	[ucd=src.class]
#Column	n_Type	(A1)	[oc] object/candidate	[ucd=meta.note]
#Column	Src	(A4)	Source for MWSC list and input parameters (G2)	[ucd=meta.bib]
#Column	SType	(A3)	Source object type (G3)	[ucd=src.class]
#Column	N	(I9)	Number of stars in MWSC sky area	[ucd=meta.number]
MWSC	Name	flag	Type	n_Type	Src	SType	N
0440	FSR_0699         	:	 	 	DIAS	irc	        0
0441	Czernik_19       	=	 	 	DIAS	   	     7680
0442	Skiff_J0458+43.0 	=	 	 	DIAS	   	    11164
0443	FSR_0696         	:	 	 	DIAS	irc	        0
0444	NGC_1785         	:	 	 	DIAS	non	        0
0445	FSR_0685         	:	 	 	FPOS	   	        0
0446	FSR_0820         	=	r	c	FPOS	   	     4060
0447	FSR_0744         	=	 	 	DIAS	irc	     9332
0448	Berkeley_14      	=	 	 	DIAS	   	    12580
0449	Berkeley_14A     	=	a	c	COCD	   	    32020
0450	FSR_0684         	:	 	 	FPOS	   	        0
0451	FSR_0759         	=	r	c	DIAS	irc	     7076
0452	FSR_0722         	=	 	 	DIAS	irc	     9052
0453	Berkeley_15      	=	 	 	DIAS	   	     9951
0454	FSR_0753         	=	r	o	DIAS	irc	     8538
0455	FSR_0732         	=	r	o	DIAS	irc	    10777
0456	FSR_0690         	=	 	 	FPOS	   	     9063
0457	FSR_0734         	=	r	c	DIAS	irc	    11338
0458	NGC_1708         	=	 	 	COCD	   	    11892
0459	NGC_1724         	=	r	o	DREM	ast	     8973
0460	FSR_0771         	=	 	 	FPOS	   	     7305
0461	NGC_1746         	=	 	 	COCD	   	    21697
0462	NGC_1750         	&	 	 	DIAS	   	        0
0463	NGC_1758         	&	 	 	DIAS	   	        0
0464	FSR_0841         	=	 	 	FPOS	   	     4191
0465	Bica_6           	=	 	 	DIAS	   	     9760
0466	Dolidze_15       	:	s	o	DIAS	dub	        0
0467	Platais_4        	=	 	 	COCD	   	    21077
0468	FSR_0790         	&	 	 	FPOS	   	        0
0469	SAI_41           	=	 	 	DIAS	   	     7276
0470	Skiff_J0507+30.8 	=	 	 	DIAS	   	     5971
0471	FSR_0809         	=	 	 	FPOS	   	     7448
0472	NGC_1778         	=	 	 	COCD	   	    10784
0473	SAI_43           	=	 	 	DIAS	   	     6978
0474	King_17          	=	 	 	DIAS	   	     9415
0475	FSR_0683         	=	 	 	FPOS	   	     5882
0476	FSR_0920         	=	 	 	FPOS	   	     4158
0477	Teutsch_132      	=	 	 	DIAS	   	     7063
0478	NGC_1802         	=	 	 	COCD	   	     7914
0479	NGC_1807         	=	 	 	DREM	ast	     5372
0480	FSR_0796         	=	 	 	FPOS	   	     6508
0481	NGC_1790         	-	s	o	DIAS	non	        0
0482	FSR_0716         	=	r	c	DIAS	irc	     9210
0483	NGC_1798         	=	 	 	DIAS	   	    10295
0484	NGC_1817         	=	 	 	COCD	   	     7829
0485	Collinder_464    	:	 	 	DIAS	   	        0
0486	ASCC_13          	=	 	 	COCD	   	    49046
0487	IRAS_05100+3723  	=	n	o	BIEM	irc	     8822
0488	FSR_0914         	=	r	o	FPOS	   	     3684
0489	NGC_1851         	=	g	o	HARR	glo	     2618
0490	FSR_0851         	=	 	 	FPOS	   	     6265
0491	Dolidze_16       	=	 	 	DIAS	   	     7993
0492	FSR_0670         	=	 	 	FPOS	   	     5179
0493	ESO_252-14       	=	r	o	DIAS	dub	     1549
0494	FSR_0707         	=	 	 	FPOS	   	     7203
0495	Patchick_3       	=	 	 	FPOS	   	     9657
0496	ESO_486-45       	:	 	 	DREM	ast	        0
0497	FSR_0966         	=	r	o	FPOS	   	     2494
0498	Melotte_31       	:	s	c	DIAS	   	        0
0499	BDSB_68          	=	 	 	BOPN	irc	     9109
0500	NGC_1901         	=	 	 	COCD	   	    31489
0501	FSR_0630         	=	r	o	FPOS	   	     2930
0502	Kronberger_18    	=	 	 	DIAS	   	     9839
0503	FSR_0857         	=	 	 	FPOS	   	     5015
0504	SAI_46           	=	 	 	DIAS	   	     7616
0505	NGC_1857         	=	 	 	DIAS	   	    12173
0506	ESO_486-54       	=	r	o	DIAS	   	     1166
0507	ASCC_14          	=	 	 	COCD	   	    11056
0508	Czernik_20       	=	 	 	DIAS	   	    16178
0509	Berkeley_17      	=	 	 	DIAS	   	    12060
0510	NGC_1891         	-	s	o	DREM	ast	        0
0511	FSR_0631         	:	 	 	FPOS	   	        0
0512	Berkeley_18      	=	 	 	DIAS	   	    14562
0513	Dolidze_17       	=	 	 	DREM	ast	     3497
0514	ASCC_15          	=	 	 	COCD	   	     9186
0515	FSR_0984         	:	 	 	FPOS	   	        0
0516	NGC_1893         	=	 	 	COCD	   	    16717
0517	BDSB_70          	&	 	 	BOPN	irc	        0
0518	Collinder_62     	=	 	 	DIAS	   	    12783
0519	FSR_0983         	:	 	 	FPOS	   	        0
0520	IRAS_05197+3355  	:	 	 	BIEM	irc	        0
0521	FSR_0861         	=	 	 	FPOS	   	     5410
0522	Dolidze_18?      	&	 	 	DREM	ast	        0
0523	Dolidze_18       	&	 	 	DIAS	   	        0
0524	Dolidze_19       	=	 	 	DIAS	   	     3525
0525	Dol-Dzim_2       	=	 	 	DIAS	   	     4465
0526	SAI_47           	=	 	 	DIAS	   	     8836
0527	Berkeley_19      	=	 	 	DIAS	   	     7403
0528	NGC_1904         	=	g	o	HARR	glo	     2665
0529	SAI_48           	=	 	 	DIAS	   	     9441
0530	FSR_0964         	=	 	 	FPOS	   	     3170
0531	ASCC_16          	=	 	 	COCD	ass	    13315
0532	Berkeley_69      	=	 	 	DIAS	   	    11858
0533	FSR_0868         	=	 	 	FPOS	   	     5690
0534	ASCC_17          	=	 	 	COCD	   	    10878
0535	FSR_0913         	=	 	 	FPOS	   	     5300
0536	FSR_0775         	=	 	 	DIAS	irc	    10077
0537	NGC_1896         	=	 	 	COCD	   	     8777
0538	Berkeley_70      	=	 	 	DIAS	   	     9986
0539	NGC_1883         	=	 	 	DIAS	   	     8208
0540	Collinder_65     	=	 	 	COCD	   	    82866
0541	ASCC_18          	=	 	 	COCD	   	     7750
0542	SAI_49           	=	 	 	DIAS	   	     6756
0543	Czernik_21       	=	 	 	DIAS	   	    15670
0544	Mamajek_3        	=	m	o	DIAS	   	   109625
0545	Dolidze_21       	=	r	c	DIAS	dub	     4477
0546	FSR_0777         	=	 	 	DIAS	irc	    11439
0547	ASCC_19          	=	 	 	COCD	   	     9612
0548	Dolidze_20       	=	 	 	DIAS	dub	     9521
0549	Aur_OB2          	:	a	o	MELN	ass	        0
0550	FSR_0882         	=	 	 	FPOS	   	     6950
0551	Waterloo_2       	=	 	 	DIAS	   	    12222
0552	NGC_1907         	=	 	 	COCD	   	    15091
0553	Stock_8          	=	n	o	COCD	   	    19175
0554	BDSB_69          	&	 	 	BOPN	irc	        0
0555	Kronberger_1     	=	 	 	DIAS	   	     9947
0556	ASCC_20          	=	 	 	COCD	   	    15942
0557	NGC_1912         	=	 	 	COCD	   	    25885
0558	ASCC_21          	=	a	c	COCD	   	    20686
0559	FSR_0736         	=	r	c	FPOS	   	     8330
0560	FSR_0907         	=	r	c	FPOS	   	     3942
0561	Teutsch_52       	=	 	 	DIAS	   	     7213
0562	Aur_OB1          	:	a	o	MELN	ass	        0
0563	AFGL_5142        	-	n	o	LLEM	emb	        0
0564	NGC_1931         	=	n	o	DIAS	   	    11342
0565	FSR_1018         	:	 	 	FPOS	   	        0
0566	FSR_0749         	=	r	c	FPOS	   	     6040
0567	FSR_1017         	=	r	o	FPOS	   	     2128
0568	B_30             	=	n	o	BIEM	irc	     8836
0569	NGC_1963         	=	 	 	DREM	ast	     1947
0570	FSR_0884         	=	 	 	FPOS	   	     7498
0571	FSR_0991         	=	r	o	FPOS	   	     2845
0572	Berkeley_20      	=	 	 	DIAS	   	     3002
0573	FSR_0642         	:	 	 	FPOS	   	        0
0574	FSR_0761         	=	 	 	DIAS	irc	     7865
0575	Dol-Dzim_3       	=	 	 	DIAS	   	     6168
0576	FSR_0842         	=	 	 	DIAS	irc	     8554
0577	FSR_0763         	:	 	 	DIAS	irc	        0
0578	FSR_0886         	=	 	 	FPOS	   	     6942
0579	NGC_1981         	=	n	o	COCD	   	     4585
0580	Collinder_69     	=	 	 	COCD	   	    16264
0581	OMC_1            	&	n	o	BIEM	irc	        0
0582	NGC_1976         	=	n	o	COCD	   	     8715
0583	OMC_3            	&	n	o	BIEM	irc	        0
0584	Ori_OB1C         	:	a	o	BIEM	irc	        0
0585	FSR_0934         	&	 	 	FPOS	   	        0
0586	NGC_1980         	=	n	o	COCD	   	     4065
0587	NGC_1977         	=	n	o	COCD	   	     5060
0588	BDSB_163         	-	 	 	BIRN	irc	        0
0589	OMC_2            	&	n	o	LLEM	emb	        0
0590	HH_34            	-	n	o	BIEM	irc	        0
0591	Collinder_70     	=	a	o	COCD	   	    25745
0592	Dol-Dzim_4       	=	 	 	DIAS	   	     9813
0593	FSR_1027         	=	 	 	FPOS	   	     4040
0594	NGC_1960         	=	 	 	COCD	   	    17693
0595	LDN_1641N        	&	 	 	BIEM	irc	        0
0596	L_1641N          	&	 	 	LLEM	emb	        0
0597	Morgan_8         	=	 	 	BIEM	irc	     2979
0598	Ori_V380         	:	 	 	BIEM	irc	        0
0599	FSR_0807         	=	 	 	DIAS	irc	    11131
0600	FSR_0814         	&	 	 	DIAS	irc	        0
0601	Koposov_36       	=	 	 	DIAS	   	     9649
0602	Ori_OB1          	:	a	o	MELN	ass	        0
0603	FSR_0815         	=	 	 	DIAS	irc	     7206
0604	Trapezium        	&	 	 	LLEM	emb	        0
0605	ONC/Trapezium    	&	 	 	LLEM	emb	        0
0606	NGC_1985         	:	n	o	LLEM	emb	        0
0607	KMS_35           	=	n	o	BIEM	irc	     1321
0608	NGC_1996         	=	 	 	COCD	   	    11947
0609	FSR_0812         	=	 	 	DIAS	irc	     8924
0610	BDSB_83          	-	 	 	BOPN	irc	        0
0611	KMS_36           	&	 	 	BIEM	irc	        0
0612	Sigma_Ori        	=	m	o	COCD	   	     8623
0613	LDN_1641C        	&	 	 	BIEM	irc	        0
0614	BDSB_74          	=	r	o	BOPN	irc	     8263
0615	L_1641C          	:	 	 	LLEM	emb	        0
0616	Stock_10         	=	 	 	COCD	   	    24144
0617	Sh2_233SE        	:	 	 	BIEM	irc	        0
0618	IRAS_05365+0405  	-	 	 	BIEM	irc	        0
0619	DB2001_24        	&	 	 	BIEM	irc	        0
0620	FSR_0816         	=	 	 	DIAS	irc	     9411
0621	NGC_2017         	-	s	o	DIAS	rem	        0
0622	FSR_0817         	=	 	 	DIAS	irc	     8884
0623	IRAS_05361+3539  	-	 	 	BIEM	irc	        0
0624	Teutsch_1        	&	 	 	DIAS	   	        0
0625	Koposov_27       	=	 	 	DIAS	   	     8093
0626	FSR_0930         	=	 	 	FPOS	   	     5006
0627	GGD_4            	:	 	 	BIEM	irc	        0
0628	LDN_1641S        	&	n	o	BIEM	irc	        0
0629	Sh2_235          	=	 	 	FPRO	   	     7967
0630	BDSB_71          	&	 	 	BOPN	irc	        0
0631	Sh2_235B         	=	n	o	LLEM	emb	     8193
0632	S_235B           	&	 	 	BIEM	irc	        0
0633	BDSB_72          	&	 	 	BOPN	irc	        0
0634	Berkeley_71      	=	 	 	DIAS	   	    10046
0635	FSR_0874         	=	 	 	FPOS	   	     6129
0636	FSR_1088         	:	 	 	FPOS	   	        0
0637	IRAS_05377+3548  	:	 	 	BIEM	irc	        0
0638	Teutsch_2        	=	 	 	DIAS	   	     6684
0639	BDSB_73          	=	 	 	FPRO	   	    10074
0640	NGC_2023         	:	n	o	BIEM	irc	        0
0641	NGC_2024         	:	 	 	LLEM	emb	        0
0642	FSR_0821         	=	 	 	DIAS	irc	    10814
0643	FSR_1050         	=	r	o	FPOS	   	     3122
0644	FSR_0661         	-	 	 	FPOS	   	        0
0645	FSR_0799         	=	r	c	FPOS	   	    11566
0646	FSR_0855         	:	 	 	DIAS	irc	        0
0647	L_1641S          	=	n	o	LLEM	emb	     4948
0648	LDN_1641S        	&	n	o	BIEM	irc	        0
0649	IRAS_05401-1002  	:	 	 	BIEM	irc	        0
0650	FSR_0823         	=	 	 	DIAS	irc	     8269
0651	Teutsch_45       	=	 	 	DIAS	   	     8310
0652	IRAS_05404-0839  	:	 	 	BIEM	irc	        0
0653	FSR_0826         	=	 	 	DIAS	irc	     9024
0654	IRAS_05404-0946  	:	 	 	BIEM	irc	        0
0655	NGC_2026         	=	 	 	DIAS	non	     6826
0656	B_35             	=	 	 	BIEM	irc	    18321
0657	Koposov_77       	=	 	 	DIAS	   	     7052
0658	NGC_2063         	-	 	 	DREM	ast	        0
0659	NGC_2013         	-	s	o	DIAS	non	        0
0660	NGC_2061         	-	s	o	DIAS	non	        0
0661	Teutsch_10       	=	 	 	DIAS	   	    10599
0662	FSR_0850         	=	 	 	DIAS	irc	     9253
0663	NGC_2039         	=	 	 	DREM	ast	     6427
0664	NGC_2068         	=	n	o	LLEM	emb	     2792
0665	NGC_2071         	=	n	o	LLEM	emb	     2683
0666	IRAS_05439+3035  	=	 	 	BIEM	irc	     8621
0667	FSR_1066         	=	 	 	FPOS	   	     4167
0668	FSR_0795         	&	 	 	FPRO	   	        0
0669	Koposov_10       	=	 	 	DIAS	   	     6546
0670	FSR_0864         	=	 	 	FPOS	   	    10478
0671	FSR_0978         	=	 	 	FPOS	   	     4895
0672	Basel_4          	=	 	 	DIAS	   	     9074
0673	Collinder_74     	=	 	 	DIAS	   	     6570
0674	FSR_0846         	=	 	 	DIAS	irc	     9083
0675	King_8           	=	 	 	DIAS	   	     8690
0676	ESO_424-25       	:	 	 	DREM	ast	        0
0677	Czernik_23       	=	 	 	DIAS	   	    10012
0678	BDSB_77          	=	 	 	BOPN	irc	     7062
0679	Berkeley_72      	=	 	 	DIAS	   	     8666
0680	FSR_0849         	=	r	c	DIAS	irc	     8051
0681	FSR_1123         	=	r	o	FPOS	   	     2591
0682	Berkeley_21      	=	 	 	DIAS	   	     9249
0683	IRAS_05489+2723  	&	 	 	BIEM	irc	        0
0684	Dutra-Bica_83    	=	 	 	DIAS	   	     9447
0685	S_242,Sh2_242    	=	 	 	BIEM	irc	     8748
0686	Sh2_242          	&	 	 	LLEM	emb	        0
0687	Koposov_43       	=	 	 	DIAS	   	    12157
0688	FSR_0828         	&	 	 	DIAS	irc	        0
0689	NGC_2099         	=	 	 	COCD	   	    34339
0690	FSR_0693         	=	r	o	FPOS	   	     3372
0691	FSR_0852         	=	 	 	DIAS	irc	    13016
0692	NGC_2112         	=	 	 	DIAS	   	    20207
0693	Teutsch_51       	=	 	 	DIAS	   	    10490
0694	NGC_2132         	=	r	c	DIAS	non	     2976
0695	Czernik_24       	=	 	 	DIAS	   	    12107
0696	Basel_11B        	=	 	 	COCD	   	    12604
0697	IRAS_05553+1631  	=	 	 	BIEM	irc	     8038
0698	Berkeley_22      	=	 	 	DIAS	   	     5288
0699	FSR_1109         	:	 	 	FPOS	   	        0
0700	FSR_1116         	=	r	o	FPOS	   	     3436
0701	Koposov_12       	=	 	 	DIAS	   	     8035
0702	FSR_0802         	&	 	 	FPOS	   	        0
0703	FSR_1112         	:	 	 	FPOS	   	        0
0704	NGC_2129         	=	 	 	COCD	   	    10831
0705	FSR_1078         	=	 	 	FPOS	   	     4651
0706	BDSB_76          	:	 	 	BOPN	irc	        0
0707	BDSB_86          	:	 	 	BOPN	irc	        0
0708	NGC_2126         	=	 	 	DIAS	   	     6521
0709	FSR_1131         	=	 	 	FPOS	   	     3280
0710	NGC_2141         	=	 	 	DIAS	   	     9838
0711	NGC_2143         	=	 	 	COCD	   	     8136
0712	BDSB_87          	:	 	 	BOPN	irc	        0
0713	FSR_0839         	=	 	 	FPOS	   	     8190
0714	FSR_0894         	=	 	 	DIAS	irc	    10014
0715	Kronberger_60    	:	 	 	DIAS	   	        0
0716	FSR_1205         	=	 	 	FPOS	   	     3925
0717	FSR_0883         	=	 	 	DIAS	irc	    10668
0718	FSR_0928         	=	r	c	FPRO	   	     8148
0719	FSR_0932         	=	 	 	DIAS	irc	     7649
0720	BDSB_75          	:	 	 	BOPN	irc	        0
0721	ESO_425-06       	=	 	 	DIAS	   	     2140
0722	IC_2157          	=	 	 	DIAS	   	     8822
0723	IC_2156          	&	s	o	DIAS	   	        0
0724	ESO_489-01       	=	r	c	DIAS	rem	     2766
0725	FSR_0925         	=	 	 	FPRO	   	    12353
0726	FSR_0833         	=	 	 	FPOS	   	     7166
0727	FSR_0921         	=	 	 	FPRO	   	     9558
0728	FSR_0933         	=	 	 	FPRO	   	     8879
0729	FSR_0942         	=	 	 	DIAS	irc	     9722
0730	FSR_0900         	=	 	 	DIAS	irc	    11608
0731	FSR_0904         	=	 	 	FPRO	   	     9026
0732	IRAS_06046-0603  	=	 	 	BIEM	irc	     4691
0733	NGC_2158         	=	 	 	DIAS	   	    20640
0734	FSR_0776         	:	 	 	FPOS	   	        0
0735	FSR_0903         	=	 	 	DIAS	irc	    10429
0736	FSR_0844         	=	 	 	FPOS	   	    10762
0737	FSR_0906         	=	 	 	FPRO	   	     9213
0738	Mon_R2           	:	a	o	LLEM	emb	        0
0739	FSR_1115         	=	 	 	FPOS	   	     4700
0740	NGC_2169         	=	 	 	COCD	   	    12824
0741	FSR_1130         	:	 	 	FPOS	   	        0
0742	FSR_1132         	=	 	 	FPOS	   	     3942
0743	Sh2_252A         	-	n	o	BIEM	irc	        0
0744	Gem_4            	:	 	 	LLEM	emb	        0
0745	AFGL_6366S       	:	 	 	LLEM	emb	        0
0746	CSS_4b           	-	 	 	BIEM	irc	        0
0747	Kharchenko_1     	=	 	 	DIAS	   	     9134
0748	FSR_1110         	=	 	 	FPOS	   	     3397
0749	AFGL_5180        	:	 	 	LLEM	emb	        0
0750	FSR_0856         	&	 	 	DIAS	irc	        0
0751	Koposov_53       	=	 	 	DIAS	   	     9841
0752	Gem_1            	&	 	 	LLEM	emb	        0
0753	IRAS_06061+2151  	-	 	 	BIEM	irc	        0
0754	NGC_2168         	=	 	 	COCD	   	   100801
0755	FSR_0858         	=	 	 	DIAS	irc	     9657
0756	Dias_2           	=	 	 	DIAS	   	     8739
0757	CSS_1a           	:	 	 	BIEM	irc	        0
0758	DC_8             	=	 	 	DIAS	   	     5568
0759	Sh2_252C         	=	n	o	BIEM	irc	     5261
0760	IRAS_06063+2456  	&	 	 	BIEM	irc	        0
0761	Dutra-Bica_84    	:	 	 	DIAS	   	        0
0762	IRAS_06065+2124  	:	 	 	BIEM	irc	        0
0763	Platais_5        	=	m	o	DIAS	   	    99508
0764	NGC_2175         	=	n	o	DIAS	   	    10297
0765	NGC_2180         	=	 	 	COCD	   	     6511
0766	IRAS_06067+2055  	:	 	 	BIEM	irc	        0
0767	IRAS_06067+2138  	-	 	 	BIEM	irc	        0
0768	NGC_2174         	-	n	o	LLEM	emb	        0
0769	FSR_0960         	=	 	 	FPRO	   	     9370
0770	FSR_1105         	=	 	 	FPOS	   	     4359
0771	FSR_1094         	=	 	 	FPOS	   	     5311
0772	Koposov_63       	=	 	 	DIAS	   	    10522
0773	FSR_0869         	&	 	 	DIAS	irc	        0
0774	IRAS_06073+1249  	-	 	 	BIEM	irc	        0
0775	FSR_0952         	=	 	 	DIAS	irc	    11256
0776	FSR_0924         	=	 	 	DIAS	irc	     8500
0777	FSR_0923         	=	 	 	DIAS	irc	    11069
0778	FSR_0923         	&	 	 	DIAS	irc	        0
0779	NGC_2183         	=	n	o	LLEM	emb	    11932
0780	Pismis_27        	=	 	 	DIAS	   	     8982
0781	FSR_0939         	=	 	 	DIAS	irc	    15243
0782	FSR_0946         	:	 	 	FPRO	   	        0
0783	NGC_2165         	-	s	o	DIAS	non	        0
0784	NGC_2184         	=	 	 	COCD	   	     6303
0785	FSR_0968         	=	 	 	FPOS	   	     8492
0786	FSR_0985         	=	 	 	FPOS	   	     9282
0787	NGC_2186         	=	 	 	COCD	   	     7836
0788	NGC_2189         	=	 	 	DREM	non	     7435
0789	FSR_1000         	=	 	 	FPOS	   	     8903
0790	FSR_0956         	=	 	 	DIAS	irc	    10901
0791	Sh2_254          	:	n	o	BIEM	irc	        0
0792	Sh2_256          	:	n	o	BIEM	irc	        0
0793	GGD_17           	:	n	o	BIEM	irc	        0
0794	IC_2162          	:	n	o	BIEM	irc	        0
0795	Czernik_25       	=	 	 	DIAS	   	    11424
0796	FSR_0931         	=	 	 	FPRO	   	     8732
0797	IRAS_06103+1523  	:	 	 	BIEM	irc	        0
0798	IRAS_06104+1524A 	-	 	 	BIEM	irc	        0
0799	Sh2_258          	:	n	o	BIEM	irc	        0
0800	FSR_0937         	=	 	 	DIAS	irc	     8074
0801	FSR_0992         	:	 	 	FPOS	   	        0
0802	FSR_0893         	=	 	 	FPOS	   	     9364
0803	NGC_2194         	=	 	 	DIAS	   	    14808
0804	FSR_0987         	&	 	 	FPOS	   	        0
0805	FSR_0712         	:	 	 	FPOS	   	        0
0806	Gem_OB1          	:	 	 	MELN	ass	        0
0807	FSR_1120         	=	 	 	FPOS	   	     4503
0808	Kronberger_12    	=	 	 	DIAS	   	     7791
0809	FSR_0940         	=	r	o	DIAS	irc	     8890
0810	BDSB_79          	-	 	 	BOPN	irc	        0
0811	BDSB_78          	:	 	 	BOPN	irc	        0
0812	BDSB_80          	&	 	 	BOPN	irc	        0
0813	ASCC_22          	=	 	 	COCD	   	     9179
0814	ESO_425-15       	=	r	o	DIAS	rem	     2529
0815	IRAS_06117+1350  	:	 	 	BIEM	irc	        0
0816	IRAS_06117+1901  	=	 	 	BIEM	irc	     8017
0817	Skiff_J0614+12.9 	=	 	 	DIAS	   	     7959
0818	FSR_0963         	&	 	 	FPOS	   	        0
0819	BDSB_82          	=	 	 	BOPN	irc	     7893
0820	NGC_2192         	=	 	 	DIAS	   	     6633
0821	Platais_6        	=	m	o	COCD	   	    99208
0822	NGC_2204         	=	 	 	DIAS	   	     4365
0823	FSR_0909         	=	 	 	FPRO	   	     9657
0824	Ivanov_2         	&	 	 	DIAS	   	        0
0825	BDSB_81          	=	 	 	BOPN	irc	     7252
0826	FSR_0811         	=	 	 	FPOS	   	     6169
0827	FSR_1117         	=	r	c	FPOS	   	     4339
0828	NGC_2202         	=	r	c	COCD	   	     7806
0829	FSR_0891         	=	r	c	DIAS	irc	     8122
0830	FSR_1056         	=	 	 	FPOS	   	     8146
0831	Koposov_62       	=	 	 	DIAS	   	     9825
0832	FSR_0902         	=	 	 	DIAS	irc	    11299
0833	IRAS_06155+2319  	:	 	 	LLEM	emb	        0
0834	MWC_137          	:	n	o	LLEM	emb	        0
0835	FSR_0953         	=	 	 	DIAS	irc	     7702
0836	FSR_0988         	=	 	 	FPRO	   	     8853
0837	Skiff_J0619+18.5 	=	 	 	DIAS	   	    12446
0838	Collinder_89     	=	 	 	COCD	   	    15427
0839	ASCC_23          	=	 	 	COCD	   	     8979
0840	FSR_1107         	=	 	 	FPOS	   	     5608
0841	NGC_2220         	=	r	o	DIAS	non	     2343
0842	ASCC0746         	&	 	 	FPOS	   	        0
0843	NGC_2215         	=	 	 	COCD	   	    12019
0844	Collinder_91     	=	 	 	DIAS	   	    12828
0845	FSR_0859         	=	r	o	FPOS	   	     7014
0846	FSR_0941         	=	 	 	DIAS	irc	    10388
0847	Berkeley_73      	=	 	 	DIAS	   	     4745
0848	FSR_0888         	=	 	 	FPOS	   	     8461
0849	FSR_0951         	=	 	 	FPRO	   	    13033
0850	Collinder_92     	=	 	 	DIAS	non	    11726
0851	FSR_0880         	=	r	c	FPOS	   	     9464
0852	FSR_0890         	=	r	c	FPOS	   	     8063
0853	FSR_0892         	-	 	 	FPOS	   	        0
0854	Dolidze_22       	=	 	 	DIAS	dub	     9041
0855	NGC_2219         	=	 	 	DIAS	non	     6987
0856	FSR_0962         	=	 	 	FPRO	   	     9510
0857	FSR_0955         	=	 	 	FPRO	   	     7194
0858	FSR_0927         	=	 	 	DIAS	irc	    11291
0859	FSR_1136         	=	 	 	FPOS	   	     5534
0860	FSR_1235         	=	r	o	FPOS	   	     4058
0861	BDSB_91          	=	 	 	BOPN	irc	     5521
0862	FSR_0957         	=	 	 	DIAS	irc	     9147
0863	Teutsch_11       	=	 	 	DIAS	   	    10064
0864	Bochum_1         	=	 	 	DIAS	   	    10916
0865	FSR_0929         	=	 	 	DIAS	irc	     9818
0866	Teutsch_12       	-	s	o	DIAS	   	        0
0867	FSR_0948         	=	 	 	DIAS	irc	     8968
0868	NGC_2225         	=	 	 	DIAS	   	     6080
0869	FSR_1140         	:	 	 	FPOS	   	        0
0870	NGC_2224         	-	 	 	DIAS	non	        0
0871	NGC_2232         	=	 	 	COCD	   	    18482
0872	FSR_1277         	:	 	 	FPOS	   	        0
0873	FSR_1033         	=	 	 	FPRO	   	     7741
0874	FSR_0936         	=	 	 	FPRO	   	     8551
0875	ASCC_24          	=	m	o	COCD	   	    11425
0876	FSR_0831         	=	r	o	FPOS	   	     4674
0877	FSR_0967         	=	 	 	FPOS	   	     7569
0878	NGC_2234         	=	 	 	DIAS	   	    10477
0879	Alessi_53        	=	 	 	DIAS	   	     7633
0880	NGC_2243         	=	 	 	DIAS	   	     3899
0881	NGC_2236         	=	 	 	DIAS	   	    10234
0882	FSR_0708         	-	 	 	FPOS	   	        0
0883	FSR_1031         	=	 	 	DIAS	irc	     9397
0884	Collinder_96     	=	 	 	DIAS	   	     7601
0885	Alessi_14        	=	 	 	DREM	ast	     6737
0886	Czernik_26       	=	 	 	DIAS	   	     7278
0887	vdBergh_80       	=	n	o	DIAS	   	     5651
0888	NGC_2239         	&	 	 	DIAS	   	        0
0889	Collinder_95     	=	n	o	COCD	   	    10102
0890	IC_446           	=	n	o	BIEM	irc	     9092
0891	FSR_0979         	=	 	 	DIAS	irc	     8901
0892	Collinder_97     	=	 	 	COCD	   	     9939
0893	Juchert_18       	=	 	 	DIAS	   	     7650
0894	IRAS_06291+0421  	:	 	 	BIEM	irc	        0
0895	FSR_0977         	=	 	 	DIAS	irc	     8834
0896	NGC_2244         	=	n	o	COCD	   	    21074
0897	FSR_0974         	&	 	 	DIAS	irc	        0
0898	FSR_0974         	=	 	 	DIAS	irc	     9390
0899	NGC_2245         	:	 	 	BIEM	irc	        0
0900	NGC_2240         	=	 	 	COCD	   	     4973
0901	IRAS_06306+0437  	:	 	 	BIEM	irc	        0
0902	Berkeley_23      	=	 	 	DIAS	   	     7264
0903	RNO_73           	:	 	 	LLEM	emb	        0
0904	FSR_0905         	=	 	 	FPOS	   	     8067
