#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-02-28T04:30:48 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5e587b34af16	
#INFO	-out.max=unlimited	
#INFO	queryParameters=39	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/ApJ/860/43&tab:{J/ApJ/860/43/table4}&key:source=J/ApJ/860/43/table4&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/860/43/table4
#-order=I
#-out=Set
#-out=Name
#-out=Assoc
#-out=r_SpT
#-out=SpT
#-out=RAJ2000
#-out=DEJ2000
#-out=pmRA
#-out=pmDE
#-out=Dist
#-out=r_RVel
#-out=RVel
#-out=HR1
#-out=NUVmag
#-out=Gmag
#-out=Jmag
#-out=IRex
#-out=r_Known
#-out=Known
#-out=r_Li
#-out=Bin
#-out=rvCat
#-out=Gaia
#Gaia=Gaia
#-out=2M
#2M=2M
#-out=SimbadName
#

#RESOURCE=yCat_18600043
#Name: J/ApJ/860/43
#Title: BANYAN. XII. New members from Gaia-Tycho data (Gagne+, 2018)
#Table	J_ApJ_860_43_table4:
#Name: J/ApJ/860/43/table4
#Title: Candidate members recovered in this work
#Column	_RAJ2000	(F12.8)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F12.8)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	Set	(A4)	Subset (1)	[ucd=meta.note]
#Column	Name	(a17)	Star Name	[ucd=meta.id;meta.main]
#Column	Assoc	(a6)	Association short name (2)	[ucd=meta.id.parent]
#Column	r_SpT	(I3)	? Reference for spectral types (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	SpT	(a10)	Spectral Type (3)	[ucd=src.spType]
#Column	RAJ2000	(A12)	Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F7.2)	[-114/209] Proper motion in RA; {mu}_{alpha}_\cos{delta}	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(F7.2)	[-196/165] Proper motion in DE; {mu}_{delta}_	[ucd=pos.pm;pos.eq.dec]
#Column	Dist	(F6.2)	[21.9/243] Distance	[ucd=pos.distance;pos.heliocentric]
#Column	r_RVel	(I3)	? Reference for radial velocities (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	RVel	(F7.3)	[-20/43]? Radial Velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	HR1	(F5.2)	[-1/1]? HR1 hardness ratio	[ucd=phot.flux;arith.ratio]
#Column	NUVmag	(F6.3)	[11.4/21.4]? GALEX NUV magnitude	[ucd=phot.mag;em.UV]
#Column	Gmag	(F6.3)	[5.9/12.1] Gaia DR1 (I/337) G-band magnitude	[ucd=phot.mag;em.opt.V]
#Column	Jmag	(F5.2)	[5.5/11] 2MASS (II/246) J-band magnitude	[ucd=phot.mag;em.IR.J]
#Column	IRex	(F4.1)	[0/10.3]? IR Excess in N{sigma}	[ucd=phot.color.excess;em.IR]
#Column	r_Known	(I3)	? Membership candidacy in a young association references (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	Known	(a11)	Known Group	[ucd=meta.id]
#Column	r_Li	(I2)	? Lithium detection reference (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	Bin	(A1)	Binary flag (5)	[ucd=meta.code]
#Column	rvCat	(I3)	Display data from Kharchenko+, 2007, III/254 and RAVE DR5 (Kunder+, 2017, III/279) within 1.5" [NULL integer written as an empty string]	[ucd=meta.ref.url]
#Column	Gaia	(A4)	Display the Gaia -DR1 (I/337) and -DR2 (I/345) data within 0.5"	[ucd=meta.ref.url]
#Column	2M	(A2)	Display the 2MASS data (II/246) within 3"	[ucd=meta.ref.url]
#Column	SimbadName	(a23)	Simbad column added by the CDS	[ucd=meta.id]
_RAJ2000	_DEJ2000	Set	Name	Assoc	r_SpT	SpT	RAJ2000	DEJ2000	pmRA	pmDE	Dist	r_RVel	RVel	HR1	NUVmag	Gmag	Jmag	IRex	r_Known	Known	r_Li	Bin	rvCat	Gaia	2M	SimbadName
240.28294167	-32.91471389	CCM 	HD 143358        	UCL   	 10	G1V       	16 01 07.906	-32 54 52.97	 -17.69	 -28.98	123.20	  4	  1.600	 0.34	      	 9.472	 8.47	    	 54	UCL        	10	 	  0	Gaia	2M	HD 143358
240.28732083	-33.33735000	CCM 	MZ Lup           	UCL   	 10	G5IVe     	16 01 08.957	-33 20 14.46	 -10.10	 -18.70	197.00	 10	  2.000	 0.75	      	10.507	 9.03	    	 54	UCL        	10	 	  0	Gaia	2M	MZ Lup
244.66054167	-38.65341944	CCM 	HD 146610        	UCL   	 10	G0V       	16 18 38.530	-38 39 12.31	 -25.77	 -33.51	 97.30	 10	 -2.000	 0.10	      	 8.889	 8.01	 1.9	 54	UCL        	10	 	  1	Gaia	2M	HD 146610
244.96065000	-33.91270000	CCM 	CD-33 11099      	UCL   	  8	G6V       	16 19 50.556	-33 54 45.72	 -16.60	 -25.20	136.20	  7	  0.000	 0.47	15.300	 9.899	 8.83	 1.2	 54	UCL        	  	 	  0	Gaia	2M	CD-33 11099
245.30075000	-40.50584167	CCM 	HD 147048        	UCL   	 10	G9IV      	16 21 12.180	-40 30 21.03	 -10.20	 -29.00	147.00	 10	  1.000	 0.13	      	10.139	 8.96	 2.0	 54	UCL        	10	 	  0	Gaia	2M	HD 147048
246.24297917	-48.60152778	CCM 	HD 147558        	UCL   	 10	F0V       	16 24 58.315	-48 36 05.50	 -17.87	 -32.98	127.10	 10	  6.000	     	      	 8.518	 7.67	 2.0	 54	UCL        	10	 	  1	Gaia	2M	HD 147558
246.87720833	-37.82275278	CCM 	CD-37 10801      	UCL   	 10	K0IV      	16 27 30.530	-37 49 21.91	 -13.60	 -24.50	149.40	 10	  5.000	 1.00	      	10.562	 9.26	 2.3	 84	UCL        	10	 	  0	Gaia	2M	CD-37 10801
250.53214167	-30.64393889	CCM 	CD-30 13383      	UCL   	 10	G8V       	16 42 07.714	-30 38 38.18	  -9.10	 -23.30	154.60	 92	 -1.000	 1.00	      	10.263	 9.02	 1.2	 10	UCL        	10	 	  0	Gaia	2M	CD-30 13383
258.38670833	-26.03546389	CCM 	CD-25 12033      	UCL   	 10	K0V       	17 13 32.810	-26 02 07.67	 -15.50	 -32.90	106.30	 10	 -7.200	 0.22	      	 9.871	 8.53	 2.4	 10	UCL        	10	 	  0	Gaia	2M	CD-25 12033
237.73497917	-25.57205278	CCM 	HD 141618        	USCO  	 52	G0/2      	15 50 56.395	-25 34 19.39	 -14.70	 -25.21	128.40	 10	 -6.000	 1.00	      	 9.376	 8.26	 1.1	 52	USCO       	10	 	  0	Gaia	2M	HD 141618
238.95335000	-25.20679722	CCM 	HD 142506        	USCO  	 52	G8V       	15 55 48.804	-25 12 24.47	 -14.70	 -24.06	134.20	  7	 -3.000	 0.00	      	10.089	 8.76	 2.9	 93	USCO       	52	 	  0	Gaia	2M	HD 142506
240.00315833	-25.16188056	CCM 	CD-24 12445      	USCO  	 52	G0        	16 00 00.758	-25 09 42.77	 -14.10	 -25.45	135.80	  7	 -1.300	 1.00	      	10.213	 9.13	 1.3	 84	USCO       	52	 	  0	Gaia	2M	CD-24 12445
242.99387083	-19.45027778	CCM 	HD 145501A       	USCO  	 52	B9V       	16 11 58.529	-19 27 01.00	  -6.92	 -21.19	140.90	  7	  0.000	     	      	 6.615	 5.78	 0.8	 84	USCO       	52	 	  1	Gaia	2M	HD 145501A
243.04582083	-28.30371111	CCM 	CD-27 10839      	USCO  	 52	(G3)      	16 12 10.997	-28 18 13.36	 -13.85	 -25.49	132.40	  7	 -3.000	     	      	10.122	 9.16	 2.9	 52	USCO       	52	 	  0	Gaia	2M	CD-27 10839
004.58773750	+30.95543333	KBFM	PW And           	ABDMG 	 40	K0Ve      	00 18 21.057	+30 57 19.56	 141.45	-172.94	 28.22	 94	-11.000	-0.09	      	 8.421	 7.01	    	 42	ABDMG      	39	 	  0	Gaia	2M	PW And
037.71166667	+55.54800833	KBFM	HD 15407         	ABDMG 	 95	F5V       	02 30 50.800	+55 32 52.83	  81.32	 -95.56	 49.44	 12	-13.000	     	      	 6.822	 6.09	 4.2	 95	ABDMG      	  	 	  0	Gaia	2M	HD 15407
345.08087083	-26.15442222	KBFM	HD 217343        	ABDMG 	 43	G5V       	23 00 19.409	-26 09 15.92	 109.21	-161.17	 31.60	 70	  2.000	-0.24	13.434	 7.284	 6.29	 0.0	 96	ABDMG      	  	 	  0	Gaia	2M	HD 217343
282.02660833	-62.23005833	KBFM	HD 173167        	BPMG  	 14	F5V       	18 48 06.386	-62 13 48.21	  12.98	 -80.20	 50.54	 12	  1.000	     	      	 7.142	 6.42	    	 97	BPMG       	  	 	  0	Gaia	2M	HD 173167
088.37290417	-81.94784167	KBFM	HD 42270         	CAR   	 46	K0V       	05 53 29.497	-81 56 52.23	  25.71	  62.88	 57.70	 30	 16.700	-0.05	      	 8.827	 7.53	 3.2	 98	CAR        	  	 	  0	Gaia	2M	HD 42270
084.28663750	-11.77561111	KBFM	HD 37306         	COL   	 99	A1V       	05 37 08.793	-11 46 32.20	  20.14	 -22.88	 70.80	  7	 23.000	     	      	 6.141	 5.99	 3.6	 96	COL        	  	 	  1	Gaia	2M	HD 37306
058.17152083	+25.80422222	KBFM	HD 283044        	HYA   	 14	K7        	03 52 41.165	+25 48 15.20	 140.70	 -51.81	 44.74	 70	 35.300	     	      	10.457	 8.70	    	 96	HYA        	  	 	  0	Gaia	2M	HD 283044
067.04579583	+16.47080556	KBFM	HD 285804        	HYA   	100	K7V       	04 28 10.991	+16 28 14.90	 114.20	 -31.80	 42.43	 12	 40.100	     	      	10.381	 8.56	    	101	HYA        	  	 	  0	Gaia	2M	HD 285804
068.17100833	+19.11334167	KBFM	HD 285836        	HYA   	   	K5        	04 32 41.042	+19 06 48.03	  90.62	 -33.23	 52.30	  7	 39.300	     	      	10.039	 8.57	    	 96	HYA        	  	 	  0	Gaia	2M	HD 285836
068.24815000	+15.81886111	KBFM	V997 Tau         	HYA   	 43	G5        	04 32 59.556	+15 49 07.90	 100.08	 -25.13	 47.00	  7	 40.400	-0.72	      	 8.407	 7.32	 0.0	 96	HYA        	  	 	  0	Gaia	2M	V997 Tau
068.40862083	+16.76239167	KBFM	HD 28878         	HYA   	102	G5        	04 33 38.069	+16 45 44.61	  97.94	 -25.17	 49.30	  7	 38.800	     	16.170	 9.080	 7.84	 0.0	 96	HYA        	  	 	  0	Gaia	2M	HD 28878
068.63448333	+15.82747222	KBFM	HD 28977         	HYA   	 10	K0        	04 34 32.276	+15 49 38.90	  90.30	 -20.08	 52.46	 10	 38.800	     	      	 9.342	 8.06	 0.0	 50	HYA        	10	 	  1	Gaia	2M	HD 28977
069.02235833	+15.68390278	KBFM	HD 29159         	HYA   	 10	K0        	04 36 05.366	+15 41 02.05	  96.05	 -24.18	 50.10	 12	 39.600	     	      	 9.071	 7.86	 0.0	 54	HYA        	10	 	  0	Gaia	2M	HD 29159
072.21564167	+15.94745278	KBFM	TYC 1280-681-1   	HYA   	 11	(G6)      	04 48 51.754	+15 56 50.83	  69.40	 -20.41	 60.11	 12	 42.000	     	16.140	 9.397	 8.23	 0.0	103	HYA        	  	 	  1	Gaia	2M	TYC 1280-681-1
072.50333750	+16.41194722	KBFM	HD 286085        	HYA   	 10	K6        	04 50 00.801	+16 24 43.01	  84.30	 -26.90	 48.60	 12	 42.000	     	      	10.087	 8.48	 0.0	 81	HYA        	10	 	  1	Gaia	2M	HD 286085
075.40051667	+13.93291944	KBFM	Cl Melotte 25 348	HYA   	 11	M0V       	05 01 36.124	+13 55 58.51	  85.70	 -21.60	 43.06	 12	 43.000	     	      	10.612	 8.75	    	 54	HYA        	  	 	  1	Gaia	2M	Cl Melotte 25 348
183.82695833	-63.42513333	KBFM	HD 106506        	LCC   	 10	G1V       	12 15 18.470	-63 25 30.48	 -37.72	  -9.52	106.20	 10	 11.900	 0.27	      	 8.222	 7.25	 3.0	 54	LCC        	10	 	  1	Gaia	2M	HD 106506
196.27167083	-64.23209444	KBFM	HD 113466        	LCC   	 81	G5(V)     	13 05 05.201	-64 13 55.54	 -37.25	 -17.07	 99.20	  4	 11.400	     	      	 8.880	 7.80	 2.9	 54	LCC        	  	 	  1	Gaia	2M	HD 113466
201.14612083	-55.95677500	KBFM	HD 116402        	LCC   	 19	G3V       	13 24 35.069	-55 57 24.39	 -29.10	 -15.03	118.60	  4	 12.300	 0.58	      	 9.431	 8.48	    	 54	LCC        	  	 	  1	Gaia	2M	HD 116402
203.39909167	-65.63278056	KBFM	HD 117651        	LCC   	  8	A0V       	13 33 35.782	-65 37 58.01	 -35.93	 -24.07	106.90	  4	 12.000	     	      	 6.387	 6.32	 0.0	 53	LCC        	  	 	  1	Gaia	2M	HD 117651
205.86857917	-54.61218611	KBFM	HD 119269        	LCC   	  8	G3V       	13 43 28.459	-54 36 43.87	 -41.57	 -25.42	 91.10	  4	 10.000	     	      	 9.069	 8.01	 2.3	 54	LCC        	  	 	  0	Gaia	2M	HD 119269
062.64948333	+25.36243611	KBFM	HD 283420        	TAU   	 19	F8        	04 10 35.876	+25 21 44.77	   2.77	 -18.51	114.30	  4	 15.000	-0.21	13.168	 8.988	 8.24	 1.4	103	TAU        	  	 	  1	Gaia	2M	HD 283420
066.77028333	+18.20750833	KBFM	HD 28150         	TAU   	  8	A1        	04 27 04.868	+18 12 27.03	   5.63	 -11.09	128.10	  4	 20.000	 0.36	      	 6.959	 6.85	 0.0	 54	TAU        	10	 	  1	Gaia	2M	HD 28150
068.65830833	+28.96106111	KBFM	HD 28929         	TAU   	 19	B6        	04 34 37.994	+28 57 39.82	   1.12	 -21.53	131.00	  4	 13.000	     	      	 5.913	 5.93	 1.6	 54	TAU        	  	 	  1	Gaia	2M	HD 28929
209.80740833	-51.87755556	KBFM	CD-51 7878       	UCL   	 19	G0        	13 59 13.778	-51 52 39.20	 -26.80	 -22.42	115.50	 81	  7.000	     	      	 9.458	 8.25	 2.0	 54	UCL        	  	 	  2	Gaia	2M	CD-51 7878
213.68945833	-38.38128056	KBFM	HD 124469        	UCL   	 19	A9V       	14 14 45.470	-38 22 52.61	 -21.20	 -17.79	137.70	 12	  4.000	     	      	 8.609	 8.08	 1.9	103	UCL        	  	 	  1	Gaia	2M	HD 124469
214.41330000	-40.86179167	KBFM	HD 124961        	UCL   	 19	B9V       	14 17 39.192	-40 51 42.45	 -18.64	 -17.04	160.00	  4	  4.000	     	      	 7.887	 7.80	 0.2	 53	UCL        	  	 	  1	Gaia	2M	HD 124961
217.88900833	-44.75061944	KBFM	HD 127236        	UCL   	 81	F0V       	14 31 33.362	-44 45 02.23	 -23.53	 -18.40	147.50	 10	  4.000	     	      	 8.823	 8.19	 1.0	103	UCL        	10	 	  1	Gaia	2M	HD 127236
218.35725000	-34.54393611	KBFM	V1009 Cen        	UCL   	 10	G8/K0V    	14 33 25.740	-34 32 38.17	 -31.52	 -32.26	103.40	 10	  2.000	     	16.010	 9.837	 8.52	 2.1	103	UCL        	10	 	  1	Gaia	2M	V1009 Cen
221.01800000	-40.98960556	KBFM	HD 129490        	UCL   	 19	F7IV/V    	14 44 04.320	-40 59 22.58	 -18.65	 -21.11	151.10	  4	  3.000	 0.70	      	 8.985	 8.02	 2.0	 54	UCL        	  	 	  1	Gaia	2M	HD 129490
221.12889167	-39.98916389	KBFM	HD 129590        	UCL   	 81	G3V       	14 44 30.934	-39 59 20.99	 -22.03	 -23.94	141.30	 10	  2.000	     	      	 9.107	 8.19	 2.4	103	UCL        	10	 	  1	Gaia	2M	HD 129590
221.23689167	-34.38168056	KBFM	HD 129683        	UCL   	 10	F6V       	14 44 56.854	-34 22 54.05	 -18.14	 -19.71	158.10	  4	  4.300	     	      	 9.490	 8.65	 2.6	103	UCL        	10	 	  0	Gaia	2M	HD 129683
226.20362917	-39.82341111	KBFM	HD 133259        	UCL   	 29	K1:V      	15 04 48.871	-39 49 24.28	 -31.84	 -38.33	 93.00	  4	  7.000	 0.79	14.650	 9.509	 8.56	 2.3	103	UCL        	  	 	  1	Gaia	2M	HD 133259
229.29450833	-34.57716944	KBFM	HD 135619        	UCL   	 10	A2IV      	15 17 10.682	-34 34 37.81	 -21.33	 -22.61	144.50	 10	 -1.000	     	      	 7.968	 7.62	 1.3	 54	UCL        	10	 	  1	Gaia	2M	HD 135619
232.60920000	-32.30373611	KBFM	HD 138009A       	UCL   	104	G2.5IV    	15 30 26.208	-32 18 13.45	 -26.34	 -34.13	112.60	 12	  1.000	 0.38	      	 9.206	 7.38	 1.7	103	UCL        	  	 	  1	Gaia	2M	HD 138009A
234.26930000	-40.15626667	KBFM	HD 138995        	UCL   	 10	G6Ve      	15 37 04.632	-40 09 22.56	 -20.77	 -27.45	126.00	  4	  2.000	 0.18	      	 9.215	 7.96	 2.4	103	UCL        	10	 	  1	Gaia	2M	HD 138995
236.08762083	-33.31538611	KBFM	HD 140374        	UCL   	 29	G8V       	15 44 21.029	-33 18 55.39	 -19.23	 -29.03	125.20	 86	  0.000	     	      	 9.400	 8.26	 1.0	105	UCL        	  	 	  1	Gaia	2M	HD 140374
236.24027917	-34.19836667	KBFM	HD 140463A       	UCL   	 29	G4IV      	15 44 57.667	-34 11 54.12	 -19.57	 -26.05	142.60	 86	  2.000	 0.00	      	 9.724	 8.43	 0.0	103	UCL        	  	 	  0	Gaia	2M	HD 140463A
237.80710833	-42.31438333	KBFM	HD 141521        	UCL   	 29	G8IV      	15 51 13.706	-42 18 51.78	 -19.15	 -29.54	135.70	 86	  4.000	 0.07	      	 9.355	 8.15	 1.4	103	UCL        	  	 	  1	Gaia	2M	HD 141521
239.31112083	-41.50579722	KBFM	CD-41 10454      	UCL   	 29	G3V       	15 57 14.669	-41 30 20.87	 -19.41	 -28.43	126.70	  4	  2.000	-0.02	      	10.126	 9.03	 0.0	103	UCL        	  	 	  0	Gaia	2M	CD-41 10454
239.86822083	-40.36432778	KBFM	RY Lup           	UCL   	 10	G8/K1IV/V 	15 59 28.373	-40 21 51.58	 -11.20	 -22.31	151.10	 10	  1.000	     	      	10.838	 8.55	 5.0	 54	UCL        	10	 	  1	Gaia	2M	RY Lup
249.30355833	-39.01065833	KBFM	HD 149551        	UCL   	 19	G2/5V:    	16 37 12.854	-39 00 38.37	 -11.62	 -21.03	174.00	 81	 -3.600	     	      	 9.553	 8.45	 1.4	 54	UCL        	  	 	  0	Gaia	2M	HD 149551
253.68682917	-36.88833333	KBFM	AK Sco           	UCL   	 10	F5V       	16 54 44.839	-36 53 18.00	  -8.00	 -29.05	143.50	 12	 -1.000	     	      	 8.805	 7.68	 5.3	106	UCL        	10	 	  1	Gaia	2M	AK Sco
183.02252083	+58.92646389	KBFM	HD 238087        	UMA   	 19	K5V       	12 12 05.405	+58 55 35.27	  97.82	   9.77	 25.51	 12	-10.000	     	18.360	 9.364	 7.57	 0.8	 81	UMA        	  	 	  0	Gaia	2M	HD 238087
198.40505000	+56.70818889	KBFM	HD 115043        	UMA   	 11	G1V       	13 13 37.212	+56 42 29.48	 111.57	 -18.91	 24.87	 13	 -8.700	-0.35	12.232	 6.602	 5.68	 1.6	107	UMA        	13	 	  0	Gaia	2M	HD 115043
238.33699167	-19.39831944	KBFM	HD 142113        	USCO  	108	F8V       	15 53 20.878	-19 23 53.95	 -11.10	 -21.29	150.20	 12	 -1.000	     	      	 8.977	 7.78	 1.7	109	USCO       	  	 	  1	Gaia	2M	HD 142113
241.82405833	-22.06025556	KBFM	HD 144548        	USCO  	 69	F7V       	16 07 17.774	-22 03 36.92	 -10.81	 -24.57	133.40	  5	 -1.000	 0.95	      	 8.448	 7.54	 3.1	 96	USCO       	 5	 	  1	Gaia	2M	HD 144548
243.18372083	-19.50297778	KBFM	HD 145631        	USCO  	  9	B9V       	16 12 44.093	-19 30 10.72	  -6.62	 -24.72	144.40	  7	 -5.600	     	      	 7.560	 7.05	 3.1	 96	USCO       	 5	 	  1	Gaia	2M	HD 145631
243.23052083	-23.32946111	KBFM	HD 145655        	USCO  	  5	G2V       	16 12 55.325	-23 19 46.06	  -9.50	 -23.89	152.20	  7	 -5.000	 0.86	      	 8.987	 7.77	 3.7	 96	USCO       	 5	 	  1	Gaia	2M	HD 145655
243.78862917	-23.75983333	KBFM	HD 146069        	USCO  	  5	F2V       	16 15 09.271	-23 45 35.40	  -8.04	 -23.70	153.00	  7	 -2.000	     	      	 9.344	 8.36	 2.0	 96	USCO       	 5	 	  0	Gaia	2M	HD 146069
243.79349167	-22.11951667	KBFM	HD 146089        	USCO  	 99	F5V       	16 15 10.438	-22 07 10.26	  -9.72	 -20.11	167.50	110	 -1.000	     	      	 9.987	 8.90	 2.1	111	USCO       	  	 	  1	Gaia	2M	HD 146089
245.84547917	-26.37137222	KBFM	HD 147491        	USCO  	112	G2IV      	16 23 22.915	-26 22 16.94	 -17.68	 -35.15	100.40	 12	 -5.000	     	      	 9.416	 8.32	 1.9	113	USCO       	  	 	  0	Gaia	2M	HD 147491
252.31372917	-14.36888889	KBFM	EM^*^ AS 209     	USCO  	 10	K4Ve      	16 49 15.295	-14 22 08.00	  -7.30	 -23.73	127.00	 12	-10.000	 0.92	      	10.794	 8.30	 5.1	114	USCO       	10	 	  1	Gaia	2M	EM* AS 209
048.14309583	 +9.74881944	KCM 	HW Cet           	ABDMG 	 11	(K2)      	03 12 34.343	+09 44 55.75	  61.20	 -91.36	 55.19	   	       	     	      	10.102	 8.60	    	115	ABDMG      	  	 	  0	Gaia	2M	HW Cet
058.83519583	 -1.72960278	KCM 	HD 24681         	ABDMG 	   	G5V       	03 55 20.447	-01 43 46.57	  42.09	 -91.43	 55.24	   	       	-0.04	      	 8.730	 7.71	 0.0	116	ABDMG      	39	 	  0	Gaia	2M	HD 24681
077.54924167	+60.63628333	KCM 	StKM 1-543       	ABDMG 	 29	K5        	05 10 11.818	+60 38 10.62	  34.50	-154.10	 40.61	   	       	     	19.240	10.149	 8.38	    	 39	ABDMG      	39	 	  0	Gaia	2M	StKM 1-543
119.70842917	+70.72227500	KCM 	TYC 4365-1316-1  	ABDMG 	 26	(K4)      	07 58 50.023	+70 43 20.19	 -61.94	-121.30	 44.13	   	       	     	20.000	10.863	 9.01	    	 68	ABDMG      	  	 	  0	Gaia	2M	TYC 4365-1316-1
163.36789167	-65.40805556	KCM 	TYC 8966-1336-1  	ABDMG 	117	(K6)      	10 53 28.294	-65 24 29.00	 -94.60	 -18.75	 48.78	   	       	     	      	11.319	 9.27	    	 68	ABDMG      	  	 	  0	Gaia	2M	TYC 8966-1336-1
233.15229167	-52.35641389	KCM 	CD-51 9202       	ABDMG 	118	M0        	15 32 36.550	-52 21 23.09	 -95.21	-154.63	 36.89	   	       	     	      	10.289	 8.43	 0.0	 66	ABDMG      	  	 	  0	Gaia	2M	CD-51 9202
181.09692917	+24.82064722	KCM 	BD+25 2455       	CBER  	 26	G6        	12 04 23.263	+24 49 14.33	 -11.30	 -10.28	 86.30	   	       	     	15.790	 9.813	 8.75	 0.7	 68	CBER       	  	 	  0	Gaia	2M	BD+25 2455
181.99042917	+25.58646667	KCM 	2M1207+2535      	CBER  	  3	K3        	12 07 57.703	+25 35 11.28	  -8.40	  -9.40	 88.30	   	       	     	      	10.992	 9.53	 1.6	 68	CBER       	  	 	  0	Gaia	2M	2MASS J12075772+2535112
182.89645000	+29.37899167	KCM 	TYC 1988-920-1   	CBER  	119	K3        	12 11 35.148	+29 22 44.37	 -10.40	 -10.53	 83.70	   	       	     	18.460	10.940	 9.57	 1.5	119	CBER       	  	 	  0	Gaia	2M	TYC 1988-920-1
183.22175833	+26.25035833	KCM 	2M1212+2615      	CBER  	120	K2        	12 12 53.222	+26 15 01.29	 -11.94	  -9.82	 85.70	   	       	     	18.860	11.013	 9.58	 0.0	 68	CBER       	  	 	  0	Gaia	2M	2MASS J12125324+2615014
185.94667083	+23.24565278	KCM 	2M1223+2314      	CBER  	 26	(K2)      	12 23 47.201	+23 14 44.35	 -14.10	  -9.20	 87.80	   	       	     	19.400	11.164	 9.68	 0.9	121	CBER       	  	 	  0	Gaia	2M	2MASS J12234722+2314444
186.83615000	+23.32981111	KCM 	BD+24 2462       	CBER  	120	K0        	12 27 20.676	+23 19 47.32	 -11.84	  -8.31	 84.80	   	       	     	16.430	10.039	 8.91	 1.0	 66	CBER       	  	 	  0	Gaia	2M	BD+24 2462
186.95115833	+28.19437500	KCM 	BD+29 2290       	CBER  	   	G5        	12 27 48.278	+28 11 39.75	 -13.63	  -8.88	 82.90	   	       	     	15.080	 9.458	 8.44	 0.0	122	CBER       	  	 	  1	Gaia	2M	BD+29 2290
187.08790000	+28.04054167	KCM 	BD+28 2119       	CBER  	 17	G7IV      	12 28 21.096	+28 02 25.95	 -12.09	  -9.08	 83.30	   	       	     	      	10.086	 8.94	 0.0	 39	CBER       	39	 	  0	Gaia	2M	BD+28 2119
188.42542917	+25.94272778	KCM 	BD+26 2362       	CBER  	 26	G6III     	12 33 42.103	+25 56 33.82	 -14.11	 -11.29	 82.30	   	       	     	16.780	10.234	 9.03	 1.7	123	CBER       	  	 	  0	Gaia	2M	BD+26 2362
285.46010000	-36.66476389	KCM 	HD 176423        	CRA   	 14	A1III/IV  	19 01 50.424	-36 39 53.15	   5.05	 -26.59	127.00	   	       	     	      	 8.913	 8.17	 1.4	 96	CRA        	  	 	  0	Gaia	2M	HD 176423
181.77212917	-78.74115278	KCM 	EF Cha           	EPSC  	124	A9III/IV  	12 07 05.311	-78 44 28.15	 -41.07	  -9.21	101.10	   	       	 0.30	      	 7.423	 6.87	 3.3	125	EPSC       	  	 	  0	Gaia	2M	EF Cha
182.28112917	-78.78134444	KCM 	HD 105515        	EPSC  	   	A6III/IV  	12 09 07.471	-78 46 52.84	 -43.63	  -7.56	 95.80	   	       	-0.10	      	 6.801	 6.34	 2.4	 61	EPSC       	  	 	  0	Gaia	2M	HD 105515
062.15142083	+23.76843056	KCM 	HD 284155        	HYA   	102	G5        	04 08 36.341	+23 46 06.35	 119.80	 -43.43	 47.08	   	       	-0.06	      	 9.120	 7.84	    	126	HYA        	  	 	  0	Gaia	2M	HD 284155
065.26771250	 +3.26884722	KCM 	TYC 78-257-1     	HYA   	 99	(K1)      	04 21 04.251	+03 16 07.85	 139.20	  17.54	 37.31	   	       	     	17.060	 9.064	 7.66	    	 96	HYA        	  	 	  0	Gaia	2M	TYC 78-257-1
066.52005000	+15.04129167	KCM 	LP 475-68        	HYA   	 14	M1V       	04 26 04.812	+15 02 28.65	 101.50	 -22.62	 47.64	   	       	 0.04	      	11.326	 9.27	    	127	HYA        	  	 	  0	Gaia	2M	LP 475-68
066.69893333	+21.23472778	KCM 	HD 284455        	HYA   	 43	K5V       	04 26 47.744	+21 14 05.02	 113.90	 -45.79	 42.65	   	       	     	      	10.560	 8.72	    	 96	HYA        	  	 	  0	Gaia	2M	HD 284455
